# Copyright (C) 2026 ysicing
# SPDX-License-Identifier: AGPL-3.0-or-later
它只做这几件事	Ses seules fonctions
安全温度	Température de sécurité
安装	Installer
安装包	Programmes d’installation
安装包不支持这台 Mac 的芯片	Cette mise à jour ne prend pas en charge la puce de ce Mac
安装包内容不正确：{}	Le paquet de mise à jour est incorrect : {}
安装包校验值与版本清单不一致，已放弃安装	La somme de contrôle ne correspond pas au manifeste ; installation arrêtée
安装失败：{}	Échec de l’installation : {}
安装辅助工具	Installer l’assistant
安静	Silencieux
定时 ping 一个地址，记录网络是否通畅	Envoie régulièrement un ping à une adresse pour vérifier l’accès au réseau
定时探测网络	Sonde de connexion
实测	Mesuré
家目录	Dossier personnel
容量	Capacité
密码仅保存在这台 Mac 的钥匙串中	Le mot de passe est conservé uniquement dans le trousseau de ce Mac
密码或应用专用密码	Mot de passe ou mot de passe d’application
导出…	Exporter…
导出失败：{}	Échec de l’exportation : {}
导出时间	Date d’exportation
导出诊断信息	Exporter le diagnostic
寿命偏低，注意备份	Durée de vie restante faible ; effectuez des sauvegardes
寿命按厂商估算的已用比例计算；写入量越大消耗越快，日常使用通常可用很多年	La durée de vie repose sur l’estimation d’usure du fabricant. Les écritures intensives accélèrent l’usure ; un usage courant permet généralement plusieurs années de service.
将应用 {} 保存的设置，覆盖本机对应偏好。	Appliquer les réglages enregistrés le {} en remplaçant les préférences locales correspondantes.
将清理 {} 个项目，共 {}。{}	{} éléments, soit {} au total, seront nettoyés. {}
将移到废纸篓	Sera déplacé vers la Corbeille
小标签在上、数值在下，最紧凑	Petite étiquette au-dessus de la valeur ; le plus compact
尚未检查	Pas encore vérifié
屏幕保持常亮	Maintenir l’écran allumé
屏幕可按设置关闭，下载、编译等后台任务继续运行	L’écran peut s’éteindre normalement tandis que les téléchargements et compilations continuent
屏幕和系统都不会因闲置而关闭或休眠	L’écran et le système restent actifs même en cas d’inactivité
展开{}	Développer {}
峰值	Pic
峰值 {}	Pic {}
工具	Outils
左侧风扇	Ventilateur gauche
左耳	Gauche
已{}“{}”	{} « {} »
已使用 Developer ID 签名	Signé avec Developer ID
已停用	Désactivé
已充满	Chargée
已删除 {} 个快照，腾出的空间稍后会反映在“可清除”里	{} instantanés supprimés ; l’espace libéré apparaîtra bientôt dans l’espace purgeable
已到设定时间，防休眠已关闭	Délai écoulé ; maintien en éveil désactivé
已加载	Chargé
已取消	Annulé
已取消登录	Connexion annulée
已启用	Activé
已导出 {}	{} exporté
已将 {} 与 {} 项残留移到废纸篓，约 {}{}{}。需要时可以在废纸篓里放回。	{} et {} résidus déplacés vers la Corbeille, soit environ {}{}{}. Vous pouvez les remettre à leur place depuis la Corbeille.
已应用远端设置	Réglages distants appliqués
已开启同步	Synchronisation activée
已恢复自动获取 DNS	DNS de nouveau automatique
已扫描 {} 个条目 · {}	{} éléments analysés · {}
已把“{}”移到废纸篓	« {} » déplacé vers la Corbeille
已拷贝	Copié
已推出“{}”	« {} » éjecté
已是最新版本	À jour
已用	Utilisé
已用 {} · {}	{} utilisés · {}
已用内存占比	Mémoire utilisée
已记录的数据会从本机删除，无法恢复。	Les données enregistrées seront supprimées de ce Mac sans possibilité de récupération.
已运行	Durée de fonctionnement
已运行 	Depuis 
已连接	Connecté
已连接的键盘、鼠标、耳机等电量低于 15%，每 10 分钟检查一次	La batterie d’un clavier, d’une souris, d’écouteurs ou d’un autre appareil connecté passe sous 15 % ; vérification toutes les 10 minutes
已选 {} 项 · {}	{} sélectionnés · {}
已释放	Libéré
已释放 {} 缓存内存	{} de mémoire cache libérés
布局	Disposition
干净	Saine
平均	Moyenne
平均 {} · 峰值 {}{}	Moy. {} · Pic {}{}
平均 {} · 最高 {}	Moy. {} · Max. {}
平均温度	Température moyenne
平均负载除以核心数：小于 1 表示任务不用排队，大于 1 表示有任务在等 CPU	Charge moyenne par cœur : sous 1, aucune attente ; au-dessus de 1, des tâches attendent le CPU
广播 IP	IP de diffusion
序列号	Numéro de série
应用	Apps
应用 UI 语言	Langue de l’interface
应用 {} / 辅助工具 {}	App {} / Assistant {}
应用与勾选的 {} 项残留会移到废纸篓，约 {}。清空废纸篓前都可以放回。	L’app et {} résidus sélectionnés seront déplacés vers la Corbeille, soit environ {}. Vous pourrez les restaurer tant que la Corbeille n’est pas vidée.
应用包内未找到辅助工具，请使用完整构建的 XStats.app	Assistant introuvable dans le bundle de l’app. Utilisez une version complète de XStats.app.
应用并覆盖	Appliquer et remplacer
应用拒绝退出，可以试试强制退出	L’app refuse de quitter. Essayez « Forcer à quitter ».
应用数据	Données des apps
应用日志与崩溃报告	Journaux et rapports de plantage des apps
应用本体	Application
应用正在运行，请先退出	L’app est en cours d’exécution. Quittez-la d’abord.
应用程序文件夹	Dossier Applications
应用缓存	Caches des apps
应用远端设置？	Appliquer les réglages distants ?
应用退出或断开连接时，自动恢复风扇与睡眠设置	Restaure les réglages des ventilateurs et de veille lorsque l’app quitte ou se déconnecte
废纸篓	Corbeille
延迟	Latence
开	Activé
开关防休眠	Basculer le maintien en éveil
开发	Développement
开发构建不支持在线升级	Les versions de développement ne prennent pas en charge les mises à jour en ligne
开发构建不支持在线升级，请下载安装包	Les versions de développement ne peuvent pas se mettre à jour en ligne ; téléchargez le programme d’installation
开发版	Développement
开发者	Développeur
开启	Activé
开启 / 关闭“合盖不睡眠”（等同 pmset disablesleep）	Activer ou désactiver le maintien en éveil écran fermé (équivalent à pmset disablesleep)
开启后图标出现在菜单栏；按住 ⌘ 键拖动图标可以调整位置	Ajoute l’icône à la barre des menus ; maintenez ⌘ et faites-la glisser pour la déplacer
开始分析	Analyser
开始探测	Lancer
开机以来	Depuis le démarrage
开机后上传	Envois depuis le démarrage
开机后下载	Réceptions depuis le démarrage
开机后自动在菜单栏显示 XStats	Afficher automatiquement XStats dans la barre des menus après l’ouverture de session
异常断电	Arrêts non sécurisés
弹窗显示	Sections des panneaux
强冷	Maximum
强制刷新：忽略缓存，立即重新查询公网 IP 与归属地	Forcer l’actualisation : ignorer le cache et rechercher immédiatement l’IP publique et sa localisation
强制退出	Forcer à quitter
归属地	Localisation
归属地数据来自	Données de localisation fournies par
当前 {} · 发布于 {} · {} · {}	Actuelle {} · Publiée le {} · {} · {}
当前为临时签名的开发构建，辅助工具只能校验应用标识。使用 Developer ID 证书构建后会自动启用团队校验。	Cette version de développement est signée ad hoc ; l’assistant ne peut vérifier que l’identifiant du bundle. Une version signée Developer ID active automatiquement la vérification de l’équipe.
当前效果（实时数据）	Aperçu (données en direct)
当前版本	Version actuelle
当前版本 {}	Version actuelle {}
当前版本 {} · {} · {}	Version actuelle {} · {} · {}
当前用户	Utilisateur actuel
录制快捷键	Enregistrer un raccourci
影音	Vidéo
循环 {} 次	{} cycles
循环次数	Nombre de cycles
微信	WeChat
忙	Occupé
快捷开关	Commandes rapides
快照名称格式不认识，没有删除	Format des noms d’instantanés inconnu ; aucune suppression
性能核	Performance
总占用	Total
总览	Vue d’ensemble
恢复系统睡眠失败：{}	Échec de la restauration de la veille système : {}
我的	Les miens
截图已输出到 {}	Captures enregistrées dans {}
所属应用：{}（{}）	App : {} ({})
所有内容先移到废纸篓。	Tout est d’abord déplacé vers la Corbeille.
所有指标合成一个图标，点击弹出状态总览，可切到各项详情	Toutes les mesures dans une icône ; un clic ouvre la vue d’ensemble, avec des onglets pour les détails
所有检测目标都连不上。请检查网络连接，或者代理软件是否正常运行。	Aucune cible de test n’est accessible. Vérifiez la connexion réseau et le bon fonctionnement de votre app de proxy.
所有用户	Tous les utilisateurs
所有用户与系统级的启动项需要管理员权限，请在系统设置的登录项中管理	Les éléments communs et système nécessitent des droits d’administration ; gérez-les dans Ouverture des Réglages Système
所有磁盘合计	Tous les disques
手动	Manuel
手动下载	Télécharger manuellement
打包版本、系统与辅助工具状态、主要设置、最近 3 天的运行日志和崩溃报告，反馈问题时附上；会去掉序列号、IP 与硬件地址	Regroupe la version, l’état du système et de l’assistant, les principaux réglages, ainsi que les journaux et rapports de plantage des 3 derniers jours pour un signalement. Les numéros de série, adresses IP et matérielles sont retirés.
打包生成的 .xcarchive，删除后无法重新符号化旧版本崩溃日志	Archives .xcarchive ; leur suppression empêche la symbolication des anciens rapports de plantage
打开 SMC 失败 ({})	Impossible d’ouvrir le SMC ({})
打开 XStats	Ouvrir XStats
打开 XStats 主窗口	Ouvrir la fenêtre XStats
打开登录项设置	Ouvrir les réglages d’ouverture
打开网络详情时向 Cloudflare（1.1.1.1）或 ipify 查询一次公网地址，10 分钟内不重复请求；归属地、ASN、网络类型与纯净度由这台 Mac 直接向 cleanip.io 查询，只发送公网地址	À l’ouverture des détails réseau, l’adresse publique est demandée à Cloudflare (1.1.1.1) ou ipify, au maximum une fois toutes les 10 minutes. Ce Mac consulte directement cleanip.io pour la localisation, l’ASN, le type de réseau et la réputation, en envoyant uniquement l’adresse publique
打开进程页	Afficher les processus
打开通知设置	Ouvrir les réglages de notifications
托管	Hébergement
执行中	En cours
扫描中	Analyse en cours
扫描中…	Analyse…
扫描于 	Analysé 
抖动	Gigue
抖音	Douyin
折线历史	Historique en courbe
折线是最近 30 次采样（约 1 分钟）的走势	La courbe représente les 30 derniers relevés (environ une minute)
拷贝	Copier
拷贝 PID	Copier le PID
拷贝 PID {}	Copier le PID {}
持续时间	Durée
按下快捷键…	Appuyez sur le raccourci…
按单核满载为 100% 计：{}	Par cœur (un cœur pleinement utilisé = 100 %) : {}
按应用	Par app
按应用汇总	Par app
按文件夹	Par dossier
按系统代理访问国际网站	Sites internationaux via le proxy système
按系统休眠	Veille système
按规则分流	Routage par règles
按进程	Par processus
换一台 Mac 登录后，菜单栏、外观、通知与快捷键等偏好会自动恢复。不登录也能使用全部功能。	Connectez-vous sur un autre Mac pour retrouver automatiquement vos préférences de barre des menus, d’apparence, de notifications et de raccourcis. Toutes les fonctions restent disponibles sans connexion.
换入 / 换出	Entrées / sorties d’échange
掌托	Repose-poignets
排队程度	File d’attente
探测目标	Cible de la sonde
探针一直没有返回结果，稍后再试	Les sondes n’ont renvoyé aucun résultat ; réessayez plus tard
探针数量，一个探针占一次额度	Nombre de sondes ; chaque sonde consomme un test du quota
接入 Cloudflare 的网站能实测出口，其余按国内 / 国际规则推断	La sortie est mesurée pour les sites utilisant Cloudflare ; les autres sont déduites des règles Chine/international
接口	Interface
接通电源	Branché
推出	Éjecter
推出中…	Éjection…
推断	Déduit
搜索名称、PID 或用户	Rechercher un nom, PID ou utilisateur
搜索应用	Rechercher des apps
搜索语言	Rechercher une langue
撤销	Annuler
收起	Réduire
改回开机后累计	Revenir aux totaux depuis le démarrage
政府	Administration
教育网	Éducation
散热模式	Refroidissement
数据	Données
数据来源	Source
整体风格	Style global
整体风格套用到所有项目。想让某个项目不一样，在下面“显示项目”里给它单独选一种，比如 CPU 用圆环、风扇用数字。	Le style global s’applique à tous les éléments. Pour personnaliser un élément, choisissez son style sous « Éléments » ci-dessous, par exemple un anneau pour le CPU et des chiffres pour le ventilateur.
整机	Système
整机 {}	Système {}
整机功耗	Consommation du système
文件系统检查	Vérification du système de fichiers
文件系统结构完好，没有发现错误	La structure du système de fichiers est intacte ; aucune erreur détectée
新版本未通过 Apple 公证检查，已放弃安装	La nouvelle version a échoué à la vérification de notarisation Apple ; installation arrêtée
新版本需要 macOS {} 或更高版本	La nouvelle version nécessite macOS {} ou ultérieur
无	Aucun
无 Bundle ID	Aucun identifiant de bundle
无法创建电源断言（{}）	Impossible de créer une assertion d’alimentation ({})
无法创建签名要求	Impossible de créer l’exigence de signature
无法打开	Ouverture impossible
无法打开登录窗口	Impossible d’ouvrir la fenêtre de connexion
无法推出“{}”：{}	Impossible d’éjecter « {1} » : {2}
无法确认是否经过代理	Utilisation du proxy non confirmée
无法移到废纸篓：{}	Impossible de déplacer vers la Corbeille : {}
无法读取	Illisible
无法读取签名	Impossible de lire la signature
无法连接 WebDAV，请检查网络、地址和 HTTPS 证书	Impossible de se connecter à WebDAV. Vérifiez le réseau, l’URL et le certificat HTTPS
无法连接辅助工具	Impossible de se connecter à l’assistant
无法连接辅助工具：{}	Impossible de se connecter à l’assistant : {}
无需清理	Rien à nettoyer
日志与崩溃报告	Journaux et rapports de plantage
显卡信息	Informations GPU
显示 / 隐藏主窗口	Afficher / masquer la fenêtre principale
显示 {} 项	{} affichés
显示为 {}×{}	Affichage équivalent à {}×{}
显示名称：{}	Nom affiché : {}
显示器	Écrans
显示序列号	Afficher le numéro de série
显示项目	Éléments
暂时没有拿到评分，稍后会再试	Aucun score disponible ; une nouvelle tentative aura lieu plus tard
更新内容	Nouveautés
更省电，负责后台和轻量任务	Plus économe ; gère les tâches légères et d’arrière-plan
替换后未找到应用	App introuvable après le remplacement
替换应用失败：{}	Échec du remplacement de l’app : {}
最低 {} · 最高 {} · 目标 {} RPM	Min. {} · Max. {} · Cible {} tr/min
最大的文件	Fichiers les plus volumineux
最小化	Réduire
最强	Le plus fort
最忙的核心	Cœur le plus sollicité
最快，重活优先交给它们	Les plus rapides ; les tâches lourdes leur sont confiées en priorité
最近 24 小时	Dernières 24 heures
最近 60 秒	Dernières 60 secondes
最近没有应用在读写磁盘	Aucune app ne lit ou n’écrit sur le disque actuellement
最近的内存压力走势	Évolution récente de la pression mémoire
最近错误	Dernière erreur
最高	Maximum
最高 / 平均	Max. / Moy.
最高温度	Température maximale
服务器在 getopenstats.com，不上传任何监控数据；随时可以删除。	Le serveur se trouve sur getopenstats.com. Aucune donnée de surveillance n’est envoyée ; vous pouvez tout supprimer à tout moment.
服务器返回 {}	Le serveur a renvoyé {}
服务器返回的数据格式不正确	Le serveur a renvoyé des données mal formées
未使用	Inutilisé
未使用代理	Aucun proxy utilisé
未保存的内容可能会丢失。强制退出会立即结束，不给应用保存的机会。	Le travail non enregistré peut être perdu. « Forcer à quitter » termine immédiatement l’app sans lui permettre d’enregistrer.
未发现	Aucun résultat
未安装	Non installé
未完成的下载	Téléchargements incomplets
未开启，Mac 按系统设置休眠	Désactivé ; le Mac se met en veille normalement
未找到 AppleSMC 服务	Service AppleSMC introuvable
未检出	Aucun détecté
未检测到可调节的风扇	Aucun ventilateur réglable trouvé
未检测到风扇	Aucun ventilateur détecté
未知状态	État inconnu
未签名或临时签名	Non signé ou signé ad hoc
未签名（开发构建）	Non signé (version de développement)
未设置	Non défini
未连接	Non connecté
未连接网络	Aucun réseau
本地 IPv4	IPv4 locale
本地 IPv6	IPv6 locale
本地快照	Instantanés locaux
本地用量	Utilisation locale
本机 IP 这一小时还剩 {}/{} 次探针额度	{}/{} tests de sonde restants cette heure pour l’IP de ce Mac
本机信息	Ce Mac
本机宽带	Votre connexion
本机网络	Votre réseau
本机设置已上传	Réglages locaux envoyés
本次用掉 {}	{} utilisés
机型	Modèle
机型标识符	Identifiant du modèle
机房	Centre de données
机房 IP	IP de centre de données
极好	Excellent
极高风险	Risque très élevé
构建	Compilation
查看	Afficher
查看{}详情	Afficher les détails de {}
查看全部进程	Tous les processus
查看包含的项目	Afficher les éléments inclus
查看完整更新日志	Historique complet des modifications
查看清理日志	Afficher le journal de nettoyage
查询中…	Recherche…
查询公网 IP	Rechercher l’IP publique
查询已关闭	Recherche désactivée
柱状历史	Historique en barres
标签与数值同一行，最易读	Étiquette et valeur sur une ligne ; le plus lisible
标识	Identifiant
核心	Cœurs
核心 {}	Cœur {}
核心 {}（{}）· {}	Cœur {} ({}) · {}
核心分工	Types de cœurs
核心数	Cœurs
核心最高温度；余量是离 100°C 还差多少度，越接近 0 越可能因过热降频	Cœur le plus chaud ; la marge est l’écart jusqu’à 100 °C. Plus elle approche de 0, plus le risque de bridage thermique augmente
核心热力图	Carte thermique des cœurs
核心负载	Charge des cœurs
检查	Vérifier
检查 VPN 与代理是否生效、各网站从哪个出口出去	Vérifier le VPN, le proxy et la sortie utilisée par chaque site
检查中…	Vérification…
检查完成，但没有得到明确结论	Vérification terminée sans conclusion claire
检查更新	Rechercher des mises à jour
检查更新…	Rechercher des mises à jour…
检查更新失败	Échec de la recherche de mises à jour
检查未能完成（退出码 {}）	La vérification n’a pas abouti (code de sortie {})
检测中 {}/{}	Vérification {}/{}
检测到 {}，但测试的网站都在直连，没有经过代理出口。	{} détecté, mais tous les sites testés se connectent directement sans passer par un proxy.
模式	Mode
模拟器	Simulateurs
模拟器缓存	Caches des simulateurs
正在上传设置…	Envoi des réglages…
正在下载	Téléchargement
正在下载设置…	Téléchargement des réglages…
正在使用	En cours d’utilisation
正在修改 DNS…	Modification du DNS…
正在同步	Synchronisation
正在同步…	Synchronisation…
正在安装，完成后 XStats 会自动重启。	Installation en cours. XStats redémarrera automatiquement une fois celle-ci terminée.
正在导出…	Exportation…
正在导出诊断信息…	Exportation du diagnostic…
正在扫描应用…	Analyse des apps…
正在收集走势…	Collecte de l’évolution…
正在本机生成…	Génération sur ce Mac…
正在查找残留…	Recherche de résidus…
正在查询…	Recherche…
正在核对启动盘的文件系统结构，通常几秒到几十秒	Vérification de la structure du système de fichiers du disque de démarrage ; cela prend généralement quelques secondes à une minute
正在核对校验值、开发者签名与 Apple 公证…	Vérification de la somme de contrôle, de la signature du développeur et de la notarisation Apple…
正在检查…	Vérification…
正在检查更新	Recherche de mises à jour
正在检测出口与分流…	Vérification des sorties et du routage…
正在测 {}/{}	Test {}/{}
正在测上行	Mesure du débit d’envoi
正在测下行	Mesure du débit de réception
正在测延迟	Mesure de la latence
正在清理…	Nettoyage…
正在移除…	Suppression…
正在统计…	Comptage…
正在统计各进程流量…	Mesure du trafic par processus…
正在计算可清理空间	Calcul de l’espace nettoyable
正在读取 SMART 信息；外置磁盘或不支持 NVMe SMART 的磁盘不显示	Lecture des données SMART ; les disques externes et ceux sans NVMe SMART ne sont pas affichés
正在读取…	Chargement…
正在读取传感器…	Lecture des capteurs…
正在读取进程…	Lecture des processus…
正在读取风扇…	Lecture des ventilateurs…
正在释放…	Libération…
正常	Normal
此刻各核心的占用；超过 60% 变橙色、85% 变红色	Charge actuelle de chaque cœur ; orange au-dessus de 60 %, rouge au-dessus de 85 %
此设备没有可调节的风扇	Ce Mac ne dispose d’aucun ventilateur réglable
每个应用占整机 CPU 的比例：{} 个核心全部跑满为 100%，与顶部的总占用是同一把尺子。鼠标悬停在数值上可以看按单核计的占用（活动监视器的算法）	Part de chaque app dans le CPU total : les {} cœurs entièrement utilisés représentent 100 %, comme le total ci-dessus. Survolez une valeur pour voir l’utilisation par cœur, comme dans Moniteur d’activité
每个指标一个图标，点击弹出该项详情	Une icône par mesure ; cliquez pour afficher ses détails
每分钟把主要指标的平均值与峰值写入本机数据库，保留 7 天，不上传	Enregistre chaque minute les moyennes et pics des principales mesures dans une base locale. Conservation pendant 7 jours, sans envoi.
每核 {}	{} par cœur
每根柱子一个核心，按核心类型着色	Une barre par cœur, colorée selon son type
每点 {}	{} par point
每秒让 CPU 从空闲中唤醒的次数，越高越耗电	Nombre de réveils du CPU par seconde depuis l’inactivité ; une valeur élevée consomme davantage
每秒读写磁盘的字节数	Octets lus et écrits par seconde
每行一个核心（共 {} 个），每列一次采样，颜色越深越忙；右侧粗条是此刻的占用	Une ligne par cœur ({} au total), une colonne par relevé ; plus la couleur est sombre, plus la charge est forte. La barre large à droite montre la charge actuelle
每项独立	Séparés
比 30 秒前低 {}%	{} % de moins qu’il y a 30 s
比 30 秒前高 {}%	{} % de plus qu’il y a 30 s
永久删除废纸篓中的内容，无法恢复	Supprime définitivement le contenu de la Corbeille, sans possibilité de récupération
沙盒容器	Conteneurs sandbox
没有匹配的语言	Aucune langue correspondante
没有匹配的进程	Aucun processus correspondant
没有启动项	Aucun élément de démarrage
没有已连接的蓝牙设备	Aucun appareil Bluetooth connecté
没有检测到 VPN 或系统代理，所有流量都从本机网络直接出去。	Aucun VPN ni proxy système détecté. Tout le trafic sort directement de votre réseau.
没有检测到显示器	Aucun écran détecté
没有电池	Aucune batterie
没有移动任何文件{}	Aucun fichier déplacé{}
没有超过 50 MB 的文件	Aucun fichier de plus de 50 Mo
流量历史	Historique du trafic
流量经过 {}，系统 DNS 可能由它接管，修改后不一定生效。	Le trafic passe par {}, qui peut gérer le DNS système ; les modifications peuvent donc rester sans effet.
浅色	Clair
浅色菜单栏预览	Aperçu de la barre des menus claire
测延迟	Latence
测本机宽带、国内分省三网延迟与全球节点	Tester votre connexion, la latence par province et opérateur en Chine, ainsi que les nœuds mondiaux
测试的网站都经 {} 的{}，没有暴露本机网络的地址。	Tous les sites testés passent par {} : {}. L’adresse de votre réseau n’est pas exposée.
测速	Tester
浏览器	Navigateurs
淘宝	Taobao
深色	Sombre
深色菜单栏预览	Aperçu de la barre des menus sombre
清理	Nettoyage
清理中…	Nettoyage…
清理可回收的缓存内存（需要管理员授权或辅助工具）	Libère la mémoire cache récupérable (autorisation d’administration ou assistant nécessaire)
清理所选 {}	Nettoyer la sélection : {}
清空废纸篓	Vider la Corbeille
清除	Effacer
清除…	Effacer…
清除全部历史记录？	Effacer tout l’historique ?
清除历史	Effacer l’historique
清除快捷键	Effacer le raccourci
清除搜索	Effacer la recherche
温度	Température
温度与风扇	Température et ventilateurs
温度传感器	Capteurs de température
温度单位	Unité de température
满载	Charge maximale
滥用记录	Signalements d’abus
点击拷贝	Cliquer pour copier
版本	Version
版本 {}	Version {}
版本 {}{}	Version {}{}
版本是 {}，清单写的是 {}	La version est {}, mais le manifeste indique {}
版本清单格式不正确	Manifeste de version incorrect
物理地址	Adresse matérielle
状态	État
状态圆点	Point d’état
状态总览	Vue d’ensemble de l’état
状态正常	Bon état
状态良好	Bon état
现在	Maintenant
现在没有本地快照	Aucun instantané local actuellement
用 Apple 智能解释	Expliquer avec Apple Intelligence
用户	Utilisateur
用户 {}	Utilisateur {}
用户名	Nom d’utilisateur
用户资源库	Bibliothèque utilisateur
用系统图标代替文字标签	Icônes système à la place des étiquettes
由 Apple 智能在这台 Mac 上生成，不联网；内容可能不准确，结束进程前请自行确认。	Généré hors ligne sur ce Mac par Apple Intelligence. Le contenu peut être inexact ; vérifiez avant de terminer un processus.
由 SMC 与系统能耗统计读取；新款芯片不提供可靠的 CPU 单独功耗	Données issues du SMC et des statistiques énergétiques du système ; les puces récentes ne fournissent pas de consommation fiable pour le CPU seul
由 macOS 调节	Géré par macOS
由辅助工具执行	Exécuté par l’assistant
电池	Batterie
电池 {}	Batterie {}
电池供电	Sur batterie
电池健康	État de la batterie
电池健康度下降	État de la batterie dégradé
电池充电	Batterie en charge
电池放电	Batterie en décharge
电池最大容量为 {}，续航会明显缩短。可以在“系统设置 › 电池”查看是否建议维修。	La capacité maximale de la batterie est de {}, ce qui réduit nettement l’autonomie. Consultez Réglages Système › Batterie pour les recommandations de réparation.
电池最大容量低于 80%，每 30 天最多提醒一次	Capacité maximale de la batterie sous 80 % ; une alerte au maximum tous les 30 jours
电池温度	Température de la batterie
电池电量	Niveau de batterie
电池设置	Réglages de la batterie
电源	Alimentation
电源供电	Sur adaptateur secteur
电源输入	Entrée de l’adaptateur
电源适配器{}	Adaptateur secteur{}
电量	Batterie
电量下限	Seuil de batterie
电量与充电状态；没有电池的 Mac 显示蓝牙设备电量	Niveau et état de charge ; les Mac sans batterie affichent les batteries des appareils Bluetooth
电量低于 {}%，已关闭合盖运行	Batterie sous {} % ; mode écran fermé désactivé
电量历史	Historique de charge
电量条	Jauge
登录以同步设置	Se connecter pour synchroniser les réglages
登录启动项	Agents de lancement
登录回调不正确	Retour de connexion incorrect
登录已失效，请重新登录	Votre session a expiré. Veuillez vous reconnecter.
登录时启动	Ouvrir à la connexion
登录时运行	Exécuté à la connexion
登录项设置	Ouverture
百度	Baidu
监控	Surveillance
目标转速	Vitesse cible
直连	Direct
相当于“磁盘工具”里的急救，但只检查不修改：核对启动盘的目录结构、文件分配与快照元数据是否一致。	Comme S.O.S. dans Utilitaire de disque, mais en lecture seule : vérifie la cohérence de la structure des dossiers, de l’allocation des fichiers et des métadonnées des instantanés du disque de démarrage.
省份	Province
确认清理	Nettoyer
确认通知能正常显示	Vérifier l’affichage des notifications
磁盘	Disque
磁盘已用 {}	Disque : {} utilisés
磁盘报告了严重警告，建议尽快备份	Le disque a signalé une alerte critique ; sauvegardez rapidement
磁盘清理	Nettoyage du disque
磁盘空间不足	Espace disque faible
磁盘空间偏紧	Espace disque limité
社交	Réseaux sociaux
移到废纸篓	Déplacer vers la Corbeille
移到废纸篓？	Déplacer vers la Corbeille ?
移动网络	Mobile
移动网络 IP	IP mobile
移动运营商	Opérateur mobile
空	Vide
空格	Espace
空闲	Inactif
空间占用	Espace utilisé
窗口	Fenêtre
窗口状态	État enregistré
立即切换；显示器、应用名称等由系统提供的文字在下次启动时切换	Application immédiate ; les textes fournis par macOS, comme les noms d’écrans et d’apps, changent au prochain lancement
立即同步	Synchroniser maintenant
竖向电量条表示当前占用比例	Une jauge verticale représente l’utilisation actuelle
等待批准	En attente d’autorisation
等待选择	En attente de votre choix
签名团队	Équipe signataire
签名方：{}	Signé par : {}
签名校验未通过：{}	Échec de la vérification de signature : {}
粘贴	Coller
系统	Système
系统代理	Proxy système
系统或其他用户的进程，XStats 不提供结束	Processus système ou d’un autre utilisateur ; XStats ne peut pas le terminer
系统服务	Services système
系统正在把内存写到磁盘，可能会变慢。可以关掉占用大的应用。	Le système utilise le disque comme mémoire d’échange et peut ralentir. Quittez les apps qui consomment beaucoup de mémoire.
系统版号	Compilation
系统电池设置…	Réglages système de la batterie…
系统级资源库（第三方驱动、辅助工具或后台服务）	Bibliothèque système (pilotes tiers, assistants ou services en arrière-plan)
系统维护	Maintenance
系统自动	Automatique
系统自带的应用不能卸载	Les apps intégrées ne peuvent pas être désinstallées
系统调节	Système
累计写入	Données écrites
累计读取	Données lues
繁忙	Occupé
纯净度 {} 分	Score de réputation {}
纯净度看信誉、来路、邻居与网络类型四项；机房 IP 常见信誉高、来路和类型偏低。数据来自 cleanip.io	Le score évalue la réputation, l’origine, le voisinage et le type de réseau. Les IP de centres de données ont souvent une bonne réputation, mais des scores d’origine et de type plus faibles. Données de cleanip.io
线程	Threads
线程 {}	Threads {}
线程数（只能读取自己的进程）	Nombre de threads (vos processus uniquement)
经 Cloudflare {} 边缘节点	Via le point de présence Cloudflare {}
经 {}	Via {}
经 {} 直接连接	Directement via {}
经代理	Via le proxy
结束 {} 失败：{}	Impossible de terminer {} : {}
结束“{}”？	Terminer « {} » ?
结束它会注销当前用户，已禁止	Cette action fermerait votre session ; elle est donc bloquée
结束进程…	Terminer le processus…
统一内存（CPU 与 GPU 共享）	Mémoire unifiée (partagée entre CPU et GPU)
统计家目录里每个文件夹占多少空间，并找出最大的文件；只读取大小，不改动任何文件。文件多时需要几十秒。	Mesure l’espace de chaque dossier personnel et repère les plus gros fichiers. Seules les tailles sont lues, sans modifier les fichiers. Avec beaucoup de fichiers, cela peut prendre une minute.
继续运行	Continuer l’exécution
绿色正常、橙色偏高（60% 以上）、红色很高（85% 以上）	Vert : normal, orange : élevé (au-dessus de 60 %), rouge : très élevé (au-dessus de 85 %)
缓存	Caches
缓存与日志直接删除，下载内容移到废纸篓。	Les caches et journaux sont supprimés ; les téléchargements sont déplacés vers la Corbeille.
缓存也先移到废纸篓	Déplacer aussi les caches vers la Corbeille
编辑	Édition
网站	Site
网站分流	Routage des sites
网站没有接入 Cloudflare，读不到出口，按国内 / 国际规则归到对应出口	Ce site n’utilise pas Cloudflare ; sa sortie ne peut pas être lue et est attribuée selon la règle Chine/international
网络	Réseau
网络不通	Aucune connexion
网络名称	Nom du réseau
网络已恢复	Réseau rétabli
网络断开	Réseau déconnecté
网络测速	Test de débit réseau
网络环境变了，下面是之前的结果，正在重新检测。	Le réseau a changé. Les résultats précédents sont affichés ci-dessous ; une nouvelle vérification est en cours.
网络类型	Type de réseau
